reserve_dependency,forestry_intensity,replicate,step
0.5333333333333333,0.5,8,19
0.5333333333333333,0.5,8,20
0.5666666666666667,0.5,8,21
0.5666666666666667,0.5,8,22
0.5666666666666667,0.5,8,23
0.5666666666666667,0.5,8,24
0.5666666666666667,0.5,8,25
0.5666666666666667,0.5,8,26
0.5666666666666667,0.5,8,27
0.5666666666666667,0.5,8,28
0.5666666666666667,0.5,8,29
0.5666666666666667,0.5,8,30
0.5666666666666667,0.5,8,31
0.5666666666666667,0.5,8,32
0.5666666666666667,0.5,8,33
0.5666666666666667,0.5,8,34
0.5666666666666667,0.5,8,35
0.5666666666666667,0.5,8,36
0.5666666666666667,0.5,8,37
0.5666666666666667,0.5,8,38
0.5666666666666667,0.5,8,39
0.5666666666666667,0.5,8,40
0.5666666666666667,0.5,8,41
0.5666666666666667,0.5,8,42
0.5666666666666667,0.5,8,43
0.5666666666666667,0.5,8,44
0.5666666666666667,0.5,8,45
0.5666666666666667,0.5,8,46
0.5666666666666667,0.5,8,47
0.5666666666666667,0.5,8,48
0.5666666666666667,0.5,8,49
0.5666666666666667,0.5,8,50
0.5666666666666667,0.5,8,51
0.5666666666666667,0.5,8,52
0.5666666666666667,0.5,8,53
0.5666666666666667,0.5,8,54
0.5666666666666667,0.5,8,55
0.5666666666666667,0.5,8,56
0.5666666666666667,0.5,8,57
0.5666666666666667,0.5,8,58
0.5666666666666667,0.5,8,59
0.5666666666666667,0.5,8,60
0.5666666666666667,0.5,8,61
0.5666666666666667,0.5,8,62
0.5666666666666667,0.5,8,63
0.5666666666666667,0.5,8,64
0.5666666666666667,0.5,8,65
0.5666666666666667,0.5,8,66
0.5666666666666667,0.5,8,67
0.5666666666666667,0.5,8,68
0.5666666666666667,0.5,8,69
0.5666666666666667,0.5,8,70
0.5666666666666667,0.5,8,71
0.5666666666666667,0.5,8,72
0.5666666666666667,0.5,8,73
0.5666666666666667,0.5,8,74
0.5666666666666667,0.5,8,75
0.5666666666666667,0.5,8,76
0.5666666666666667,0.5,8,77
0.5666666666666667,0.5,8,78
0.5666666666666667,0.5,8,79
0.5666666666666667,0.5,8,80
0.5666666666666667,0.5,8,81
0.5666666666666667,0.5,8,82
0.5666666666666667,0.5,8,83
0.5666666666666667,0.5,8,84
0.5666666666666667,0.5,8,85
0.5666666666666667,0.5,8,86
0.5666666666666667,0.5,8,87
0.5666666666666667,0.5,8,88
0.5666666666666667,0.5,8,89
0.5666666666666667,0.5,8,90
0.5666666666666667,0.5,8,91
0.5666666666666667,0.5,8,92
0.5666666666666667,0.5,8,93
0.5666666666666667,0.5,8,94
0.5666666666666667,0.5,8,95
0.5666666666666667,0.5,8,96
0.5666666666666667,0.5,8,97
0.5666666666666667,0.5,8,98
0.5666666666666667,0.5,8,99
0.5666666666666667,0.5,8,100
0.5666666666666667,0.5,8,101
0.5666666666666667,0.5,8,102
0.5666666666666667,0.5,8,103
0.5666666666666667,0.5,8,104
0.5666666666666667,0.5,8,105
0.5666666666666667,0.5,8,106
0.5666666666666667,0.5,8,107
0.5666666666666667,0.5,8,108
0.5666666666666667,0.5,8,109
0.5666666666666667,0.5,8,110
0.5666666666666667,0.5,8,111
0.5666666666666667,0.5,8,112
0.5666666666666667,0.5,8,113
0.5666666666666667,0.5,8,114
0.5666666666666667,0.5,8,115
0.5666666666666667,0.5,8,116
0.5666666666666667,0.5,8,117
0.5666666666666667,0.5,8,118
0.5666666666666667,0.5,8,119
0.5666666666666667,0.5,8,120
0.5666666666666667,0.5,8,121
0.5666666666666667,0.5,8,122
0.5666666666666667,0.5,8,123
0.5666666666666667,0.5,8,124
0.5666666666666667,0.5,8,125
0.5666666666666667,0.5,8,126
0.5666666666666667,0.5,8,127
0.5666666666666667,0.5,8,128
0.5666666666666667,0.5,8,129
0.5666666666666667,0.5,8,130
0.5666666666666667,0.5,8,131
0.5666666666666667,0.5,8,132
0.5666666666666667,0.5,8,133
0.5666666666666667,0.5,8,134
0.5666666666666667,0.5,8,135
0.5666666666666667,0.5,8,136
0.5666666666666667,0.5,8,137
0.5666666666666667,0.5,8,138
0.5666666666666667,0.5,8,139
0.5666666666666667,0.5,8,140
0.5666666666666667,0.5,8,141
0.5666666666666667,0.5,8,142
0.5666666666666667,0.5,8,143
0.5666666666666667,0.5,8,144
0.5666666666666667,0.5,8,145
0.5666666666666667,0.5,8,146
0.5666666666666667,0.5,8,147
0.5666666666666667,0.5,8,148
0.5666666666666667,0.5,8,149
0.2,0.5,9,0
0.23333333333333334,0.5,9,1
0.23333333333333334,0.5,9,2
0.26666666666666666,0.5,9,3
0.26666666666666666,0.5,9,4
0.3333333333333333,0.5,9,5
0.3333333333333333,0.5,9,6
0.36666666666666664,0.5,9,7
0.36666666666666664,0.5,9,8
0.4,0.5,9,9
0.4,0.5,9,10
0.43333333333333335,0.5,9,11
0.43333333333333335,0.5,9,12
0.4666666666666667,0.5,9,13
0.4666666666666667,0.5,9,14
0.5,0.5,9,15
0.5333333333333333,0.5,9,16
0.5333333333333333,0.5,9,17
0.5333333333333333,0.5,9,18
0.5333333333333333,0.5,9,19
0.5333333333333333,0.5,9,20
0.5333333333333333,0.5,9,21
0.5666666666666667,0.5,9,22
0.5666666666666667,0.5,9,23
0.5666666666666667,0.5,9,24
0.5666666666666667,0.5,9,25
0.5666666666666667,0.5,9,26
0.5666666666666667,0.5,9,27
0.5666666666666667,0.5,9,28
0.5666666666666667,0.5,9,29
0.5666666666666667,0.5,9,30
0.5666666666666667,0.5,9,31
0.5666666666666667,0.5,9,32
0.5666666666666667,0.5,9,33
0.5666666666666667,0.5,9,34
0.5666666666666667,0.5,9,35
0.5666666666666667,0.5,9,36
0.5666666666666667,0.5,9,37
0.5666666666666667,0.5,9,38
0.5666666666666667,0.5,9,39
0.5666666666666667,0.5,9,40
0.5666666666666667,0.5,9,41
0.5666666666666667,0.5,9,42
0.5666666666666667,0.5,9,43
0.5666666666666667,0.5,9,44
0.5666666666666667,0.5,9,45
0.5666666666666667,0.5,9,46
0.5666666666666667,0.5,9,47
0.5666666666666667,0.5,9,48
0.5666666666666667,0.5,9,49
0.5666666666666667,0.5,9,50
0.5666666666666667,0.5,9,51
0.5666666666666667,0.5,9,52
0.5666666666666667,0.5,9,53
0.5666666666666667,0.5,9,54
0.5666666666666667,0.5,9,55
0.5666666666666667,0.5,9,56
0.5666666666666667,0.5,9,57
0.5666666666666667,0.5,9,58
0.5666666666666667,0.5,9,59
0.5666666666666667,0.5,9,60
0.5666666666666667,0.5,9,61
0.5666666666666667,0.5,9,62
0.5666666666666667,0.5,9,63
0.5666666666666667,0.5,9,64
0.5666666666666667,0.5,9,65
0.5666666666666667,0.5,9,66
0.5666666666666667,0.5,9,67
0.5666666666666667,0.5,9,68
0.5666666666666667,0.5,9,69
0.5666666666666667,0.5,9,70
0.5666666666666667,0.5,9,71
0.5666666666666667,0.5,9,72
0.5666666666666667,0.5,9,73
0.5666666666666667,0.5,9,74
0.5666666666666667,0.5,9,75
0.5666666666666667,0.5,9,76
0.5666666666666667,0.5,9,77
0.5666666666666667,0.5,9,78
0.5666666666666667,0.5,9,79
0.5666666666666667,0.5,9,80
0.5666666666666667,0.5,9,81
0.5666666666666667,0.5,9,82
0.5666666666666667,0.5,9,83
0.5666666666666667,0.5,9,84
0.5666666666666667,0.5,9,85
0.5666666666666667,0.5,9,86
0.5666666666666667,0.5,9,87
0.5666666666666667,0.5,9,88
0.5666666666666667,0.5,9,89
0.5666666666666667,0.5,9,90
0.5666666666666667,0.5,9,91
0.5666666666666667,0.5,9,92
0.5666666666666667,0.5,9,93
0.5666666666666667,0.5,9,94
0.5666666666666667,0.5,9,95
0.5666666666666667,0.5,9,96
0.5666666666666667,0.5,9,97
0.5666666666666667,0.5,9,98
0.5666666666666667,0.5,9,99
0.5666666666666667,0.5,9,100
0.5666666666666667,0.5,9,101
0.5666666666666667,0.5,9,102
0.5666666666666667,0.5,9,103
0.5666666666666667,0.5,9,104
0.5666666666666667,0.5,9,105
0.5666666666666667,0.5,9,106
0.5666666666666667,0.5,9,107
0.5666666666666667,0.5,9,108
0.5666666666666667,0.5,9,109
0.5666666666666667,0.5,9,110
0.5666666666666667,0.5,9,111
0.5666666666666667,0.5,9,112
0.5666666666666667,0.5,9,113
0.5666666666666667,0.5,9,114
0.5666666666666667,0.5,9,115
0.6,0.5,9,116
0.6,0.5,9,117
0.6,0.5,9,118
0.6,0.5,9,119
0.6,0.5,9,120
0.6,0.5,9,121
0.6,0.5,9,122
0.6,0.5,9,123
0.6,0.5,9,124
0.6,0.5,9,125
0.6,0.5,9,126
0.6,0.5,9,127
0.6,0.5,9,128
0.6,0.5,9,129
0.6,0.5,9,130
0.6,0.5,9,131
0.6,0.5,9,132
0.6,0.5,9,133
0.6,0.5,9,134
0.6,0.5,9,135
0.6,0.5,9,136
0.6,0.5,9,137
0.6,0.5,9,138
0.6,0.5,9,139
0.6,0.5,9,140
0.6,0.5,9,141
0.6,0.5,9,142
0.6,0.5,9,143
0.6,0.5,9,144
0.6,0.5,9,145
0.6,0.5,9,146
0.6,0.5,9,147
0.6,0.5,9,148
0.6,0.5,9,149
0.3333333333333333,0.8,0,0
0.3333333333333333,0.8,0,1
0.36666666666666664,0.8,0,2
0.36666666666666664,0.8,0,3
0.36666666666666664,0.8,0,4
0.36666666666666664,0.8,0,5
0.36666666666666664,0.8,0,6
0.36666666666666664,0.8,0,7
0.36666666666666664,0.8,0,8
0.36666666666666664,0.8,0,9
0.36666666666666664,0.8,0,10
0.36666666666666664,0.8,0,11
0.36666666666666664,0.8,0,12
0.36666666666666664,0.8,0,13
0.36666666666666664,0.8,0,14
0.36666666666666664,0.8,0,15
0.36666666666666664,0.8,0,16
0.36666666666666664,0.8,0,17
0.36666666666666664,0.8,0,18
0.36666666666666664,0.8,0,19
0.36666666666666664,0.8,0,20
0.4,0.8,0,21
0.43333333333333335,0.8,0,22
0.43333333333333335,0.8,0,23
0.43333333333333335,0.8,0,24
0.43333333333333335,0.8,0,25
0.4666666666666667,0.8,0,26
0.4666666666666667,0.8,0,27
0.4666666666666667,0.8,0,28
0.4666666666666667,0.8,0,29
0.4666666666666667,0.8,0,30
0.4666666666666667,0.8,0,31
0.4666666666666667,0.8,0,32
0.4666666666666667,0.8,0,33
0.4666666666666667,0.8,0,34
0.5,0.8,0,35
0.5,0.8,0,36
0.5333333333333333,0.8,0,37
0.5666666666666667,0.8,0,38
0.5666666666666667,0.8,0,39
0.5666666666666667,0.8,0,40
0.5666666666666667,0.8,0,41
0.5666666666666667,0.8,0,42
0.5666666666666667,0.8,0,43
0.5666666666666667,0.8,0,44
0.5666666666666667,0.8,0,45
0.5666666666666667,0.8,0,46
0.5666666666666667,0.8,0,47
0.5666666666666667,0.8,0,48
0.5666666666666667,0.8,0,49
0.5666666666666667,0.8,0,50
0.5666666666666667,0.8,0,51
0.5666666666666667,0.8,0,52
0.5666666666666667,0.8,0,53
0.5666666666666667,0.8,0,54
0.6,0.8,0,55
0.6,0.8,0,56
0.6,0.8,0,57
0.6,0.8,0,58
0.6,0.8,0,59
0.6,0.8,0,60
0.6,0.8,0,61
0.6333333333333333,0.8,0,62
0.6333333333333333,0.8,0,63
0.6333333333333333,0.8,0,64
0.6333333333333333,0.8,0,65
0.6333333333333333,0.8,0,66
0.6333333333333333,0.8,0,67
0.6333333333333333,0.8,0,68
0.6333333333333333,0.8,0,69
0.6333333333333333,0.8,0,70
0.6333333333333333,0.8,0,71
0.6333333333333333,0.8,0,72
0.6333333333333333,0.8,0,73
0.6333333333333333,0.8,0,74
0.6333333333333333,0.8,0,75
0.6333333333333333,0.8,0,76
0.6333333333333333,0.8,0,77
0.6333333333333333,0.8,0,78
0.6333333333333333,0.8,0,79
0.6333333333333333,0.8,0,80
0.6333333333333333,0.8,0,81
0.6333333333333333,0.8,0,82
0.6333333333333333,0.8,0,83
0.6333333333333333,0.8,0,84
0.6333333333333333,0.8,0,85
0.6333333333333333,0.8,0,86
0.6333333333333333,0.8,0,87
0.6333333333333333,0.8,0,88
0.6333333333333333,0.8,0,89
0.6333333333333333,0.8,0,90
0.6333333333333333,0.8,0,91
0.6333333333333333,0.8,0,92
0.6333333333333333,0.8,0,93
0.6333333333333333,0.8,0,94
0.6333333333333333,0.8,0,95
0.6333333333333333,0.8,0,96
0.6333333333333333,0.8,0,97
0.6333333333333333,0.8,0,98
0.6333333333333333,0.8,0,99
0.6333333333333333,0.8,0,100
0.6333333333333333,0.8,0,101
0.6333333333333333,0.8,0,102
0.6333333333333333,0.8,0,103
0.6333333333333333,0.8,0,104
0.6333333333333333,0.8,0,105
0.6333333333333333,0.8,0,106
0.6333333333333333,0.8,0,107
0.6333333333333333,0.8,0,108
0.6333333333333333,0.8,0,109
0.6333333333333333,0.8,0,110
0.6333333333333333,0.8,0,111
0.6333333333333333,0.8,0,112
0.6333333333333333,0.8,0,113
0.6333333333333333,0.8,0,114
0.6333333333333333,0.8,0,115
0.6333333333333333,0.8,0,116
0.6333333333333333,0.8,0,117
0.6333333333333333,0.8,0,118
0.6333333333333333,0.8,0,119
0.6333333333333333,0.8,0,120
0.6333333333333333,0.8,0,121
0.6333333333333333,0.8,0,122
0.6333333333333333,0.8,0,123
0.6333333333333333,0.8,0,124
0.6333333333333333,0.8,0,125
0.6333333333333333,0.8,0,126
0.6333333333333333,0.8,0,127
0.6333333333333333,0.8,0,128
0.6333333333333333,0.8,0,129
0.6333333333333333,0.8,0,130
0.6333333333333333,0.8,0,131
0.6333333333333333,0.8,0,132
0.6333333333333333,0.8,0,133
0.6333333333333333,0.8,0,134
0.6333333333333333,0.8,0,135
0.6333333333333333,0.8,0,136
0.6333333333333333,0.8,0,137
0.6333333333333333,0.8,0,138
0.6333333333333333,0.8,0,139
0.6333333333333333,0.8,0,140
0.6333333333333333,0.8,0,141
0.6333333333333333,0.8,0,142
0.6333333333333333,0.8,0,143
0.6333333333333333,0.8,0,144
0.6333333333333333,0.8,0,145
0.6333333333333333,0.8,0,146
0.6333333333333333,0.8,0,147
0.6333333333333333,0.8,0,148
0.6333333333333333,0.8,0,149
0.1,0.8,1,0
0.16666666666666666,0.8,1,1
0.2,0.8,1,2
0.2,0.8,1,3
0.2,0.8,1,4
0.2,0.8,1,5
0.2,0.8,1,6
0.2,0.8,1,7
0.2,0.8,1,8
0.2,0.8,1,9
0.2,0.8,1,10
0.2,0.8,1,11
0.2,0.8,1,12
0.2,0.8,1,13
0.2,0.8,1,14
0.2,0.8,1,15
0.2,0.8,1,16
0.2,0.8,1,17
0.2,0.8,1,18
0.2,0.8,1,19
0.2,0.8,1,20
0.2,0.8,1,21
0.2,0.8,1,22
0.2,0.8,1,23
0.2,0.8,1,24
0.23333333333333334,0.8,1,25
0.23333333333333334,0.8,1,26
0.23333333333333334,0.8,1,27
0.23333333333333334,0.8,1,28
0.23333333333333334,0.8,1,29
0.23333333333333334,0.8,1,30
0.23333333333333334,0.8,1,31
0.23333333333333334,0.8,1,32
0.23333333333333334,0.8,1,33
0.23333333333333334,0.8,1,34
0.23333333333333334,0.8,1,35
0.23333333333333334,0.8,1,36
0.23333333333333334,0.8,1,37
0.23333333333333334,0.8,1,38
0.23333333333333334,0.8,1,39
0.23333333333333334,0.8,1,40
0.23333333333333334,0.8,1,41
0.23333333333333334,0.8,1,42
0.23333333333333334,0.8,1,43
0.23333333333333334,0.8,1,44
0.23333333333333334,0.8,1,45
0.23333333333333334,0.8,1,46
0.23333333333333334,0.8,1,47
0.23333333333333334,0.8,1,48
0.26666666666666666,0.8,1,49
0.26666666666666666,0.8,1,50
0.26666666666666666,0.8,1,51
0.26666666666666666,0.8,1,52
0.26666666666666666,0.8,1,53
0.26666666666666666,0.8,1,54
0.26666666666666666,0.8,1,55
0.26666666666666666,0.8,1,56
0.26666666666666666,0.8,1,57
0.26666666666666666,0.8,1,58
0.26666666666666666,0.8,1,59
0.26666666666666666,0.8,1,60
0.26666666666666666,0.8,1,61
0.26666666666666666,0.8,1,62
0.26666666666666666,0.8,1,63
0.26666666666666666,0.8,1,64
0.26666666666666666,0.8,1,65
0.26666666666666666,0.8,1,66
0.26666666666666666,0.8,1,67
0.26666666666666666,0.8,1,68
0.26666666666666666,0.8,1,69
0.26666666666666666,0.8,1,70
0.26666666666666666,0.8,1,71
0.26666666666666666,0.8,1,72
0.26666666666666666,0.8,1,73
0.26666666666666666,0.8,1,74
0.26666666666666666,0.8,1,75
0.26666666666666666,0.8,1,76
0.26666666666666666,0.8,1,77
0.26666666666666666,0.8,1,78
0.26666666666666666,0.8,1,79
0.26666666666666666,0.8,1,80
0.26666666666666666,0.8,1,81
0.26666666666666666,0.8,1,82
0.26666666666666666,0.8,1,83
0.26666666666666666,0.8,1,84
0.26666666666666666,0.8,1,85
0.26666666666666666,0.8,1,86
0.26666666666666666,0.8,1,87
0.26666666666666666,0.8,1,88
0.26666666666666666,0.8,1,89
0.26666666666666666,0.8,1,90
0.26666666666666666,0.8,1,91
0.26666666666666666,0.8,1,92
0.26666666666666666,0.8,1,93
0.26666666666666666,0.8,1,94
0.26666666666666666,0.8,1,95
0.26666666666666666,0.8,1,96
0.26666666666666666,0.8,1,97
0.26666666666666666,0.8,1,98
0.26666666666666666,0.8,1,99
0.26666666666666666,0.8,1,100
0.26666666666666666,0.8,1,101
0.26666666666666666,0.8,1,102
0.26666666666666666,0.8,1,103
0.26666666666666666,0.8,1,104
0.26666666666666666,0.8,1,105
0.26666666666666666,0.8,1,106
0.26666666666666666,0.8,1,107
0.26666666666666666,0.8,1,108
0.26666666666666666,0.8,1,109
0.26666666666666666,0.8,1,110
0.26666666666666666,0.8,1,111
0.26666666666666666,0.8,1,112
0.26666666666666666,0.8,1,113
0.26666666666666666,0.8,1,114
0.26666666666666666,0.8,1,115
0.26666666666666666,0.8,1,116
0.26666666666666666,0.8,1,117
0.26666666666666666,0.8,1,118
0.26666666666666666,0.8,1,119
0.26666666666666666,0.8,1,120
0.26666666666666666,0.8,1,121
0.26666666666666666,0.8,1,122
0.26666666666666666,0.8,1,123
0.26666666666666666,0.8,1,124
0.26666666666666666,0.8,1,125
0.26666666666666666,0.8,1,126
0.26666666666666666,0.8,1,127
0.26666666666666666,0.8,1,128
0.26666666666666666,0.8,1,129
0.26666666666666666,0.8,1,130
0.26666666666666666,0.8,1,131
0.26666666666666666,0.8,1,132
0.26666666666666666,0.8,1,133
0.26666666666666666,0.8,1,134
0.26666666666666666,0.8,1,135
0.26666666666666666,0.8,1,136
0.26666666666666666,0.8,1,137
0.26666666666666666,0.8,1,138
0.26666666666666666,0.8,1,139
0.26666666666666666,0.8,1,140
0.26666666666666666,0.8,1,141
0.26666666666666666,0.8,1,142
0.26666666666666666,0.8,1,143
0.26666666666666666,0.8,1,144
0.26666666666666666,0.8,1,145
0.26666666666666666,0.8,1,146
0.26666666666666666,0.8,1,147
0.26666666666666666,0.8,1,148
0.3,0.8,1,149
0.26666666666666666,0.8,2,0
0.26666666666666666,0.8,2,1
0.26666666666666666,0.8,2,2
0.26666666666666666,0.8,2,3
0.26666666666666666,0.8,2,4
0.26666666666666666,0.8,2,5
0.26666666666666666,0.8,2,6
0.26666666666666666,0.8,2,7
0.26666666666666666,0.8,2,8
0.26666666666666666,0.8,2,9
0.26666666666666666,0.8,2,10
0.26666666666666666,0.8,2,11
0.26666666666666666,0.8,2,12
0.26666666666666666,0.8,2,13
0.26666666666666666,0.8,2,14
0.26666666666666666,0.8,2,15
0.26666666666666666,0.8,2,16
0.26666666666666666,0.8,2,17
0.3,0.8,2,18
0.3333333333333333,0.8,2,19
0.3333333333333333,0.8,2,20
0.3333333333333333,0.8,2,21
0.3333333333333333,0.8,2,22
0.3333333333333333,0.8,2,23
0.36666666666666664,0.8,2,24
0.36666666666666664,0.8,2,25
0.36666666666666664,0.8,2,26
0.36666666666666664,0.8,2,27
0.36666666666666664,0.8,2,28
0.4,0.8,2,29
0.4,0.8,2,30
0.43333333333333335,0.8,2,31
0.43333333333333335,0.8,2,32
0.43333333333333335,0.8,2,33
0.43333333333333335,0.8,2,34
0.43333333333333335,0.8,2,35
0.4666666666666667,0.8,2,36
0.4666666666666667,0.8,2,37
0.4666666666666667,0.8,2,38
0.4666666666666667,0.8,2,39
0.4666666666666667,0.8,2,40
0.4666666666666667,0.8,2,41
0.4666666666666667,0.8,2,42
0.4666666666666667,0.8,2,43
0.4666666666666667,0.8,2,44
0.4666666666666667,0.8,2,45
0.4666666666666667,0.8,2,46
0.4666666666666667,0.8,2,47
0.4666666666666667,0.8,2,48
0.4666666666666667,0.8,2,49
0.4666666666666667,0.8,2,50
0.4666666666666667,0.8,2,51
0.4666666666666667,0.8,2,52
0.4666666666666667,0.8,2,53
0.4666666666666667,0.8,2,54
0.4666666666666667,0.8,2,55
0.4666666666666667,0.8,2,56
0.4666666666666667,0.8,2,57
0.4666666666666667,0.8,2,58
0.4666666666666667,0.8,2,59
0.4666666666666667,0.8,2,60
0.4666666666666667,0.8,2,61
0.4666666666666667,0.8,2,62
0.4666666666666667,0.8,2,63
0.4666666666666667,0.8,2,64
0.4666666666666667,0.8,2,65
0.4666666666666667,0.8,2,66
0.4666666666666667,0.8,2,67
0.5,0.8,2,68
0.5,0.8,2,69
0.5,0.8,2,70
0.5,0.8,2,71
0.5,0.8,2,72
0.5,0.8,2,73
0.5,0.8,2,74
0.5333333333333333,0.8,2,75
0.5666666666666667,0.8,2,76
0.5666666666666667,0.8,2,77
0.5666666666666667,0.8,2,78
0.5666666666666667,0.8,2,79
0.5666666666666667,0.8,2,80
0.5666666666666667,0.8,2,81
0.5666666666666667,0.8,2,82
0.5666666666666667,0.8,2,83
0.5666666666666667,0.8,2,84
0.5666666666666667,0.8,2,85
0.5666666666666667,0.8,2,86
0.5666666666666667,0.8,2,87
0.5666666666666667,0.8,2,88
0.5666666666666667,0.8,2,89
0.5666666666666667,0.8,2,90
0.5666666666666667,0.8,2,91
0.5666666666666667,0.8,2,92
0.5666666666666667,0.8,2,93
0.5666666666666667,0.8,2,94
0.5666666666666667,0.8,2,95
0.5666666666666667,0.8,2,96
0.5666666666666667,0.8,2,97
0.5666666666666667,0.8,2,98
0.5666666666666667,0.8,2,99
0.5666666666666667,0.8,2,100
0.5666666666666667,0.8,2,101
0.5666666666666667,0.8,2,102
0.5666666666666667,0.8,2,103
0.5666666666666667,0.8,2,104
0.5666666666666667,0.8,2,105
0.5666666666666667,0.8,2,106
0.5666666666666667,0.8,2,107
0.5666666666666667,0.8,2,108
0.5666666666666667,0.8,2,109
0.5666666666666667,0.8,2,110
0.5666666666666667,0.8,2,111
0.5666666666666667,0.8,2,112
0.5666666666666667,0.8,2,113
0.5666666666666667,0.8,2,114
0.5666666666666667,0.8,2,115
0.5666666666666667,0.8,2,116
0.5666666666666667,0.8,2,117
0.5666666666666667,0.8,2,118
0.5666666666666667,0.8,2,119
0.5666666666666667,0.8,2,120
0.5666666666666667,0.8,2,121
0.5666666666666667,0.8,2,122
0.5666666666666667,0.8,2,123
0.5666666666666667,0.8,2,124
0.5666666666666667,0.8,2,125
0.5666666666666667,0.8,2,126
0.5666666666666667,0.8,2,127
0.5666666666666667,0.8,2,128
0.5666666666666667,0.8,2,129
0.5666666666666667,0.8,2,130
0.5666666666666667,0.8,2,131
0.5666666666666667,0.8,2,132
0.5666666666666667,0.8,2,133
0.5666666666666667,0.8,2,134
0.5666666666666667,0.8,2,135
0.5666666666666667,0.8,2,136
0.5666666666666667,0.8,2,137
0.5666666666666667,0.8,2,138
0.5666666666666667,0.8,2,139
0.5666666666666667,0.8,2,140
0.5666666666666667,0.8,2,141
0.5666666666666667,0.8,2,142
0.5666666666666667,0.8,2,143
0.5666666666666667,0.8,2,144
0.5666666666666667,0.8,2,145
0.5666666666666667,0.8,2,146
0.5666666666666667,0.8,2,147
0.5666666666666667,0.8,2,148
0.5666666666666667,0.8,2,149
0.2,0.8,3,0
0.23333333333333334,0.8,3,1
0.26666666666666666,0.8,3,2
0.26666666666666666,0.8,3,3
0.3,0.8,3,4
0.3,0.8,3,5
0.3,0.8,3,6
0.3,0.8,3,7
0.3,0.8,3,8
0.3,0.8,3,9
0.3,0.8,3,10
0.3,0.8,3,11
0.3,0.8,3,12
0.3,0.8,3,13
0.3,0.8,3,14
0.3,0.8,3,15
0.3,0.8,3,16
0.3,0.8,3,17
0.3,0.8,3,18
0.3,0.8,3,19
0.3,0.8,3,20
0.3333333333333333,0.8,3,21
0.3333333333333333,0.8,3,22
0.3333333333333333,0.8,3,23
0.3333333333333333,0.8,3,24
0.3333333333333333,0.8,3,25
0.3333333333333333,0.8,3,26
0.3333333333333333,0.8,3,27
0.3333333333333333,0.8,3,28
0.3333333333333333,0.8,3,29
0.36666666666666664,0.8,3,30
0.36666666666666664,0.8,3,31
0.36666666666666664,0.8,3,32
0.4,0.8,3,33
0.4,0.8,3,34
0.4,0.8,3,35
0.4,0.8,3,36
0.4,0.8,3,37
0.4,0.8,3,38
0.4,0.8,3,39
0.4,0.8,3,40
0.4,0.8,3,41
0.4,0.8,3,42
0.4,0.8,3,43
0.4,0.8,3,44
0.4,0.8,3,45
0.4,0.8,3,46
0.4,0.8,3,47
0.4,0.8,3,48
0.4,0.8,3,49
0.4,0.8,3,50
0.4,0.8,3,51
0.4,0.8,3,52
0.4,0.8,3,53
0.4,0.8,3,54
0.4,0.8,3,55
0.4,0.8,3,56
0.4,0.8,3,57
0.4,0.8,3,58
0.4,0.8,3,59
0.4,0.8,3,60
0.4,0.8,3,61
0.4,0.8,3,62
0.4,0.8,3,63
0.4,0.8,3,64
0.4,0.8,3,65
0.4,0.8,3,66
0.4,0.8,3,67
0.4,0.8,3,68
0.4,0.8,3,69
0.4,0.8,3,70
0.4,0.8,3,71
0.4,0.8,3,72
0.4,0.8,3,73
0.4,0.8,3,74
0.4,0.8,3,75
0.4,0.8,3,76
0.4,0.8,3,77
0.4,0.8,3,78
0.4,0.8,3,79
0.4,0.8,3,80
0.4,0.8,3,81
0.4,0.8,3,82
0.4,0.8,3,83
0.4,0.8,3,84
0.4,0.8,3,85
0.4,0.8,3,86
0.4,0.8,3,87
0.4,0.8,3,88
0.4,0.8,3,89
0.4,0.8,3,90
0.4,0.8,3,91
0.4,0.8,3,92
0.4,0.8,3,93
0.4,0.8,3,94
0.4,0.8,3,95
0.4,0.8,3,96
0.4,0.8,3,97
0.4,0.8,3,98
0.4,0.8,3,99
0.4,0.8,3,100
0.4,0.8,3,101
0.4,0.8,3,102
0.4,0.8,3,103
0.4,0.8,3,104
0.4,0.8,3,105
0.4,0.8,3,106
0.4,0.8,3,107
0.4,0.8,3,108
0.4,0.8,3,109
0.4,0.8,3,110
0.4,0.8,3,111
0.4,0.8,3,112
0.4,0.8,3,113
0.4,0.8,3,114
0.4,0.8,3,115
0.4,0.8,3,116
0.4,0.8,3,117
0.4,0.8,3,118
0.4,0.8,3,119
0.4,0.8,3,120
0.4,0.8,3,121
0.4,0.8,3,122
0.4,0.8,3,123
0.4,0.8,3,124
0.4,0.8,3,125
0.4,0.8,3,126
0.4,0.8,3,127
0.4,0.8,3,128
0.4,0.8,3,129
0.4,0.8,3,130
0.4,0.8,3,131
0.4,0.8,3,132
0.4,0.8,3,133
0.4,0.8,3,134
0.4,0.8,3,135
0.4,0.8,3,136
0.4,0.8,3,137
0.4,0.8,3,138
0.4,0.8,3,139
0.4,0.8,3,140
0.4,0.8,3,141
0.4,0.8,3,142
0.4,0.8,3,143
0.4,0.8,3,144
0.4,0.8,3,145
0.4,0.8,3,146
0.4,0.8,3,147
0.4,0.8,3,148
0.4,0.8,3,149
0.26666666666666666,0.8,4,0
0.26666666666666666,0.8,4,1
0.26666666666666666,0.8,4,2
0.26666666666666666,0.8,4,3
0.26666666666666666,0.8,4,4
